發生年度,發生月份,發生日期,發生時間,事故類別名稱,處理單位名稱警局層,發生地點,天候名稱,光線名稱,道路類別-第1當事者-名稱,速限-第1當事者,道路型態大類別名稱,道路型態子類別名稱,事故位置大類別名稱,事故位置子類別名稱,路面狀況-路面鋪裝名稱,路面狀況-路面狀態名稱,路面狀況-路面缺陷名稱,道路障礙-障礙物名稱,道路障礙-視距品質名稱,道路障礙-視距名稱,號誌-號誌種類名稱,號誌-號誌動作名稱,車道劃分設施-分向設施大類別名稱,車道劃分設施-分向設施子類別名稱,車道劃分設施-分道設施-快車道或一般車道間名稱,車道劃分設施-分道設施-快慢車道間名稱,車道劃分設施-分道設施-路面邊線名稱,事故類型及型態大類別名稱,事故類型及型態子類別名稱,肇因研判大類別名稱-主要,肇因研判子類別名稱-主要,死亡受傷人數,當事者順位,當事者區分-類別-大類別名稱-車種,當事者區分-類別-子類別名稱-車種,當事者屬-性-別名稱,當事者事故發生時年齡,保護裝備名稱,行動電話或電腦或其他相類功能裝置名稱,當事者行動狀態大類別名稱,當事者行動狀態子類別名稱,車輛撞擊部位大類別名稱-最初,車輛撞擊部位子類別名稱-最初,車輛撞擊部位大類別名稱-其他,車輛撞擊部位子類別名稱-其他,肇因研判大類別名稱-個別,肇因研判子類別名稱-個別,肇事逃逸類別名稱-是否肇逃,經度,緯度
2022,10,20221001,063000,A2,新北市政府警察局,新北市中和區中和路412號前0.0公尺,晴,日間自然光線,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,雙向禁止超車線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,車與車,側撞,駕駛人,迴轉未依規定,死亡0;受傷1,2,機車,普通重型,女,42,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,機車,前車頭,無(車輛駕駛人因素),尚未發現肇事因素,否,121.511539,25.002984
2022,10,20221001,063200,A2,屏東縣政府警察局,屏東縣新園鄉鹽龍路與鹽洲路口,晴,日間自然光線,村里道路,50,交岔路,四岔路,交叉路口,交叉口附近,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,行車分向線,附標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,側撞,駕駛人,橫越道路不慎,死亡0;受傷2,1,慢車,腳踏自行車,男,67,未戴案全帽或未繫安全帶(未使用幼童安全椅),未使用,車的狀態,迴轉或橫越道路中,其他,非汽(機)車,,,駕駛人,橫越道路不慎,否,120.443891,22.481191
2022,10,20221001,063200,A2,屏東縣政府警察局,屏東縣新園鄉鹽龍路與鹽洲路口,晴,日間自然光線,村里道路,50,交岔路,四岔路,交叉路口,交叉口附近,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,行車分向線,附標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,側撞,駕駛人,橫越道路不慎,死亡0;受傷2,2,機車,普通重型,女,41,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,,,無(車輛駕駛人因素),尚未發現肇事因素,否,120.443891,22.481191
2022,10,20221001,065000,A2,南投縣政府警察局,南投縣仁愛鄉台14甲線 20公里400.0公尺處附近向一般道路,晴,日間自然光線,省道,30,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,不良,彎道,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,汽(機)車本身,路上翻車、摔倒,其他,其他引起事故之違規或不當行為,死亡0;受傷1,1,機車,大型重型2(250-550C.C.),男,50,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,右側車身,,,其他,其他引起事故之違規或不當行為,否,121.225254,24.112393
2022,10,20221001,065000,A2,南投縣政府警察局,南投縣仁愛鄉台14甲線 20公里400.0公尺處附近向一般道路,晴,日間自然光線,省道,30,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,不良,彎道,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,汽(機)車本身,路上翻車、摔倒,其他,其他引起事故之違規或不當行為,死亡0;受傷1,2,,,無或物(動物、堆置物),-1,,,,,,,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.225254,24.112393
2022,10,20221001,065000,A2,臺北市政府警察局,臺北市文山區景文街131號前0.0公尺,晴,日間自然光線,市區道路,50,單路部分,直路,路段,快車道,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,雙向禁止超車線,無標記,禁止變換車道線(無標記),快慢車道分隔線,無,車與車,其他,其他,不明原因肇事,死亡0;受傷1,1,,,肇事逃逸尚未查獲,0,不明,不明,車的狀態,其他,其他,不明,汽車,右側車身,其他,不明原因肇事,是,121.541099,24.990215
2022,10,20221001,065000,A2,臺北市政府警察局,臺北市文山區景文街131號前0.0公尺,晴,日間自然光線,市區道路,50,單路部分,直路,路段,快車道,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,雙向禁止超車線,無標記,禁止變換車道線(無標記),快慢車道分隔線,無,車與車,其他,其他,不明原因肇事,死亡0;受傷1,2,機車,普通重型,男,76,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,左側車身,機車,右側車身,駕駛人,未保持行車安全間隔,否,121.541099,24.990215
2022,10,20221001,065500,A2,南投縣政府警察局,南投縣草屯鎮中山里碧山路與中山街口,晴,晨或暮光,市區道路,50,交岔路,四岔路,交叉路口,機車停等區,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,雙向禁止超車線,無標記,車道線(無標記),未繪設快慢車道分隔線,無,汽(機)車本身,路上翻車、摔倒,其他,其他引起事故之違規或不當行為,死亡0;受傷1,1,慢車,腳踏自行車,男,86,未戴案全帽或未繫安全帶(未使用幼童安全椅),未使用,車的狀態,向前直行中,其他,非汽(機)車,,,其他,其他引起事故之違規或不當行為,否,120.682848,23.978003
2022,10,20221001,065500,A2,南投縣政府警察局,南投縣草屯鎮中山里碧山路與中山街口,晴,晨或暮光,市區道路,50,交岔路,四岔路,交叉路口,機車停等區,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,雙向禁止超車線,無標記,車道線(無標記),未繪設快慢車道分隔線,無,汽(機)車本身,路上翻車、摔倒,其他,其他引起事故之違規或不當行為,死亡0;受傷1,2,,,無或物(動物、堆置物),-1,,,,,,,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,120.682848,23.978003
2022,10,20221001,065800,A2,新北市政府警察局,新北市三重區疏洪五路2段 / 新北市三重區疏洪十六路,晴,日間自然光線,市區道路,50,交岔路,多岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,車道線(附標記),未繪設快慢車道分隔線,無,車與車,側撞,駕駛人,違反號誌管制或指揮,死亡0;受傷2,1,機車,普通重型,男,41,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,左轉彎,機車,前車頭,機車,前車頭,駕駛人,違反號誌管制或指揮,否,121.478003,25.054488
2022,10,20221001,065800,A2,新北市政府警察局,新北市三重區疏洪五路2段 / 新北市三重區疏洪十六路,晴,日間自然光線,市區道路,50,交岔路,多岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,車道線(附標記),未繪設快慢車道分隔線,無,車與車,側撞,駕駛人,違反號誌管制或指揮,死亡0;受傷2,2,機車,大型重型2(250-550C.C.),男,34,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,機車,前車頭,駕駛人,未注意車前狀態,否,121.478003,25.054488
2022,10,20221001,070400,A2,南投縣政府警察局,南投縣名間鄉庄仔巷10號,晴,日間自然光線,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,側撞,駕駛人,違反特定標誌(線)禁制,死亡0;受傷1,1,小客車,自用,男,66,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,左轉彎,汽車,前車頭,,,駕駛人,違反特定標誌(線)禁制,否,120.695734,23.837521
2022,10,20221001,070400,A2,南投縣政府警察局,南投縣名間鄉庄仔巷10號,晴,日間自然光線,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,側撞,駕駛人,違反特定標誌(線)禁制,死亡0;受傷1,2,機車,普通輕型,女,62,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,,,無(車輛駕駛人因素),尚未發現肇事因素,否,120.695734,23.837521
2022,10,20221001,070800,A2,苗栗縣警察局,苗栗縣造橋鄉造橋村9鄰北興37號前路口,晴,日間自然光線,村里道路,50,交岔路,三岔路,交叉路口,交叉口附近,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,行車分向線,附標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,其他,駕駛人,未注意車前狀態,死亡0;受傷1,1,小客車,自用,女,56,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,左轉彎,汽車,前車頭,,,駕駛人,未注意車前狀態,否,120.874257,24.648207
2022,10,20221001,070800,A2,苗栗縣警察局,苗栗縣造橋鄉造橋村9鄰北興37號前路口,晴,日間自然光線,村里道路,50,交岔路,三岔路,交叉路口,交叉口附近,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,行車分向線,附標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,其他,駕駛人,未注意車前狀態,死亡0;受傷1,2,機車,普通重型,女,70,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,等待(引擎未熄火),機車,前車頭,,,駕駛人,逆向行駛,否,120.874257,24.648207
2022,10,20221001,070800,A2,苗栗縣警察局,苗栗縣造橋鄉造橋村9鄰北興37號前路口,晴,日間自然光線,村里道路,50,交岔路,三岔路,交叉路口,交叉口附近,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,行車分向線,附標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,其他,駕駛人,未注意車前狀態,死亡0;受傷1,3,人,乘客,男,57,戴安全帽或繫安全帶(使用幼童安全椅),未使用,人的狀態,其他,其他,非汽(機)車,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,120.874257,24.648207
2022,10,20221001,071200,A2,苗栗縣警察局,苗栗縣竹南鎮科專七路口 / 苗栗縣竹南鎮公義路口,晴,日間自然光線,市區道路,60,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,道路工事(程)中,良好,良好,行車管制號誌,正常,行車分向線,附標記,車道線(無標記),快慢車道分隔線,有,車與車,側撞,駕駛人,左轉彎未依規定,死亡0;受傷1,1,小客車,自用,男,44,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,左轉彎,汽車,左前車頭(身),汽車,左前車頭(身),駕駛人,左轉彎未依規定,否,120.893369,24.707028
2022,10,20221001,071200,A2,苗栗縣警察局,苗栗縣竹南鎮科專七路口 / 苗栗縣竹南鎮公義路口,晴,日間自然光線,市區道路,60,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,道路工事(程)中,良好,良好,行車管制號誌,正常,行車分向線,附標記,車道線(無標記),快慢車道分隔線,有,車與車,側撞,駕駛人,左轉彎未依規定,死亡0;受傷1,2,機車,普通重型,男,23,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,左側車身,機車,左側車身,駕駛人,未注意車前狀態,否,120.893369,24.707028
2022,10,20221001,072328,A2,宜蘭縣政府警察局,宜蘭縣員山鄉深洲路口 / 宜蘭縣員山鄉惠民路口,晴,日間自然光線,市區道路,60,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛人,未依規定讓車,死亡0;受傷1,1,小客車,自用,男,45,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,右轉彎,汽車,右側車身,,,駕駛人,未依規定讓車,否,121.716675,24.723069
2022,10,20221001,072328,A2,宜蘭縣政府警察局,宜蘭縣員山鄉深洲路口 / 宜蘭縣員山鄉惠民路口,晴,日間自然光線,市區道路,60,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛人,未依規定讓車,死亡0;受傷1,2,機車,普通重型,男,62,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,,,駕駛人,未注意車前狀態,否,121.716675,24.723069
2022,10,20221001,072600,A2,臺北市政府警察局,臺北市信義區忠孝東路5段790巷34號前0.0公尺,晴,日間自然光線,市區道路,30,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,車與車,其他,駕駛人,未注意車前狀態,死亡0;受傷1,1,機車,普通重型,男,77,戴安全帽或繫安全帶(使用幼童安全椅),不明,車的狀態,向前直行中,機車,前車頭,機車,前車頭,駕駛人,未注意車前狀態,否,121.583073,25.041774
2022,10,20221001,072600,A2,臺北市政府警察局,臺北市信義區忠孝東路5段790巷34號前0.0公尺,晴,日間自然光線,市區道路,30,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,車與車,其他,駕駛人,未注意車前狀態,死亡0;受傷1,2,機車,普通重型,男,51,不明,不明,車的狀態,其他,機車,右側車身,機車,右側車身,其他,其他引起事故之違規或不當行為,否,121.583073,25.041774
2022,10,20221001,073713,A2,嘉義縣警察局,嘉義縣民雄鄉福樂村埤角113號前,晴,日間自然光線,縣道,40,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,行車分向線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,同向擦撞,駕駛人,未保持行車安全間隔,死亡0;受傷1,1,小客車,自用,男,52,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,右前車頭(身),汽車,右前車頭(身),駕駛人,未保持行車安全間隔,否,120.440986,23.525191
2022,10,20221001,073713,A2,嘉義縣警察局,嘉義縣民雄鄉福樂村埤角113號前,晴,日間自然光線,縣道,40,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,行車分向線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,同向擦撞,駕駛人,未保持行車安全間隔,死亡0;受傷1,2,機車,普通重型,女,49,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,左側車身,機車,前車頭,無(車輛駕駛人因素),尚未發現肇事因素,否,120.440986,23.525191
2022,10,20221001,073900,A2,新北市政府警察局,新北市五股區成泰路2段 / 新北市五股區中興路,晴,日間自然光線,市區道路,40,交岔路,多岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,其他,其他,不明原因肇事,死亡0;受傷2,1,機車,普通重型,女,55,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,左轉彎,機車,左側車身,機車,左側車身,其他,不明原因肇事,否,121.436930,25.081394
2022,10,20221001,073900,A2,新北市政府警察局,新北市五股區成泰路2段 / 新北市五股區中興路,晴,日間自然光線,市區道路,40,交岔路,多岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,其他,其他,不明原因肇事,死亡0;受傷2,2,機車,普通重型,男,43,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,機車,前車頭,無(車輛駕駛人因素),尚未發現肇事因素,否,121.436930,25.081394
2022,10,20221001,074000,A2,臺北市政府警察局,臺北市萬華區中華路2段 / 臺北市萬華區中華路2段,晴,日間自然光線,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,其他,駕駛人,左轉彎未依規定,死亡0;受傷2,1,機車,普通重型,男,18,不明,不明,車的狀態,左轉彎,機車,右側車身,機車,右側車身,駕駛人,左轉彎未依規定,否,121.505899,25.027760
2022,10,20221001,074000,A2,臺北市政府警察局,臺北市萬華區中華路2段 / 臺北市萬華區中華路2段,晴,日間自然光線,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,其他,駕駛人,左轉彎未依規定,死亡0;受傷2,2,機車,普通重型,男,40,不明,不明,車的狀態,向前直行中,機車,前車頭,機車,前車頭,其他,其他引起事故之違規或不當行為,否,121.505899,25.027760
2022,10,20221001,074000,A2,新北市政府警察局,新北市中和區莒光路37巷前0.0公尺,晴,日間自然光線,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌(附設行人專用號誌),正常,行車分向線,無標記,車道線(無標記),快慢車道分隔線,有,車與車,其他,其他,不明原因肇事,死亡0;受傷2,1,機車,普通重型,女,55,不明,不明,車的狀態,左轉彎,機車,前車頭,機車,前車頭,其他,不明原因肇事,否,121.472318,25.005046
2022,10,20221001,074000,A2,新北市政府警察局,新北市中和區莒光路37巷前0.0公尺,晴,日間自然光線,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌(附設行人專用號誌),正常,行車分向線,無標記,車道線(無標記),快慢車道分隔線,有,車與車,其他,其他,不明原因肇事,死亡0;受傷2,2,機車,普通重型,男,21,不明,不明,車的狀態,向前直行中,機車,前車頭,機車,前車頭,其他,不明原因肇事,否,121.472318,25.005046
